C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_096.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_096.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_096.jpg, 0.1796631, 1, 0, 30.17907
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_198.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_198.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_198.jpg, 0.3803373, 1, 0, 30.15989
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_299.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_299.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_299.jpg, 0.09360807, 1, 0, 30.19108
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_401.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_401.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_401.jpg, 0, 1, 0, 30.18958
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_505.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_505.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_505.jpg, 0, 1, 0, 30.1902
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_608.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_608.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_608.jpg, -0.1994034, 1, 0, 30.17781
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_712.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_712.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_712.jpg, -0.2192709, 1, 0, 30.1852
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_813.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_813.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_813.jpg, 0, 1, 0, 30.18833
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_29_915.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_29_915.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_29_915.jpg, -0.2705844, 1, 0, 30.17733
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_017.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_017.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_017.jpg, -0.03887255, 1, 0, 30.19063
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_118.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_118.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_118.jpg, -0.2539285, 1, 0, 30.18091
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_224.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_224.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_224.jpg, -0.1038537, 1, 0, 30.19204
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_328.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_328.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_328.jpg, -0.2576031, 1, 0, 30.18323
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_430.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_430.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_430.jpg, -0.2962914, 1, 0, 30.18573
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_531.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_531.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_531.jpg, 0.06551009, 1, 0, 30.18026
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_634.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_634.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_634.jpg, 0.3605766, 1, 0, 30.14883
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_736.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_736.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_736.jpg, 0.6312094, 1, 0, 30.12161
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_837.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_837.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_837.jpg, 0.3448834, 1, 0, 30.1914
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_30_938.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_30_938.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_30_938.jpg, 0.04092045, 1, 0, 30.18724
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_039.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_039.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_039.jpg, 0, 1, 0, 30.18956
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_142.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_142.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_142.jpg, 0, 1, 0, 30.19038
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_245.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_245.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_245.jpg, 0, 1, 0, 30.19049
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_349.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_349.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_349.jpg, -0.0211755, 1, 0, 30.19009
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_452.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_452.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_452.jpg, -0.3158883, 1, 0, 30.16604
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_552.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_552.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_552.jpg, -0.1414236, 1, 0, 30.19084
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_658.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_658.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_658.jpg, 0, 1, 0, 30.18905
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_765.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_765.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_765.jpg, -0.232845, 1, 0, 30.17987
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_869.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_869.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_869.jpg, -0.4652619, 1, 0, 30.15207
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_31_973.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_31_973.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_31_973.jpg, -0.1744161, 1, 0, 30.19335
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_079.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_079.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_079.jpg, 0, 1, 0, 30.18852
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_184.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_184.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_184.jpg, -0.3485472, 1, 0, 30.16975
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_288.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_288.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_288.jpg, -0.1901208, 1, 0, 30.19197
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_393.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_393.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_393.jpg, 0, 1, 0, 30.18865
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_496.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_496.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_496.jpg, -0.2800359, 1, 0, 30.1774
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_599.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_599.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_599.jpg, -0.1941638, 1, 0, 30.19078
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_702.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_702.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_702.jpg, 0.1889676, 1, 0, 30.171
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_803.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_803.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_803.jpg, 0.492741, 1, 0, 30.13508
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_32_908.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_32_908.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_32_908.jpg, 0.45258, 1, 0, 30.17209
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_011.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_011.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_011.jpg, 0.1527066, 1, 0, 30.19328
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_115.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_115.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_115.jpg, 0, 1, 0, 30.18779
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_220.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_220.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_220.jpg, 0, 1, 0, 30.18999
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_325.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_325.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_325.jpg, 0, 1, 0, 30.19022
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_428.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_428.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_428.jpg, 0, 1, 0, 30.19036
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_531.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_531.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_531.jpg, -0.2822034, 1, 0, 30.16954
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_634.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_634.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_634.jpg, -0.5357916, 1, 0, 30.13891
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_736.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_736.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_736.jpg, -0.2453535, 1, 0, 30.19261
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_835.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_835.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_835.jpg, 0, 1, 0, 30.18559
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_33_938.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_33_938.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_33_938.jpg, -0.2041935, 1, 0, 30.18611
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_038.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_038.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_038.jpg, -0.4162896, 1, 0, 30.16235
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_142.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_142.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_142.jpg, -0.06112295, 1, 0, 30.19074
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_242.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_242.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_242.jpg, -0.1769961, 1, 0, 30.18858
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_347.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_347.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_347.jpg, -0.4752858, 1, 0, 30.15223
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_448.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_448.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_448.jpg, -0.1690962, 1, 0, 30.19352
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_550.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_550.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_550.jpg, 0, 1, 0, 30.1886
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_654.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_654.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_654.jpg, -0.2053512, 1, 0, 30.1841
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_753.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_753.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_753.jpg, -0.2107203, 1, 0, 30.18878
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_856.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_856.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_856.jpg, 0, 1, 0, 30.18836
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_34_957.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_34_957.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_34_957.jpg, -0.1468011, 1, 0, 30.18768
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_058.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_058.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_058.jpg, -0.3887146, 1, 0, 30.16194
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_163.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_163.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_163.jpg, -0.02926414, 1, 0, 30.18979
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_266.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_266.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_266.jpg, 0.2468715, 1, 0, 30.16509
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_369.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_369.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_369.jpg, 0.4707969, 1, 0, 30.14263
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_474.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_474.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_474.jpg, 0.1714015, 1, 0, 30.1925
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_576.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_576.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_576.jpg, 0.0565803, 1, 0, 30.1898
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_679.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_679.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_679.jpg, 0.2702031, 1, 0, 30.1814
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_780.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_780.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_780.jpg, 0, 1, 0, 30.18953
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_882.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_882.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_882.jpg, 0, 1, 0, 30.18961
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_35_985.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_35_985.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_35_985.jpg, 0, 1, 0, 30.19018
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_088.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_088.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_088.jpg, 0, 1, 0, 30.19032
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_191.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_191.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_191.jpg, -0.2242245, 1, 0, 30.17725
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_293.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_293.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_293.jpg, -0.3169678, 0.7298282, 0, 30.11776
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_394.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_394.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_394.jpg, -0.01659969, 0.42946, 0, 30.05334
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_497.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_497.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_497.jpg, 0, 0.1192361, 0, 29.97166
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_598.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_598.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_598.jpg, -0.09728131, 0, 0, 29.69736
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_700.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_700.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_700.jpg, -0.4559742, 0, 0, 29.21071
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_800.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_800.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_800.jpg, -0.7560467, 0, 0, 28.6126
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_36_904.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_36_904.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_36_904.jpg, -1, 0, 0, 27.86599
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_005.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_005.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_005.jpg, -1, 0, 0, 27.19677
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_106.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_106.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_106.jpg, -1, 0, 0, 26.68236
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_210.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_210.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_210.jpg, -1, 0, 0.2436855, 25.26386
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_313.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_313.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_313.jpg, -1, 0, 0.5356698, 23.42484
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_417.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_417.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_417.jpg, -1, 0, 0.8315203, 21.66691
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_517.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_517.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_517.jpg, -1, 0, 1, 19.92571
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_621.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_621.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_621.jpg, -1, 0, 1, 17.86947
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_722.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_722.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_722.jpg, -1, 0, 1, 16.21029
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_825.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_825.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_825.jpg, -1, 0, 1, 14.51246
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_37_930.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_37_930.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_37_930.jpg, -1, 0, 1, 12.87333
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_38_035.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_38_035.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_38_035.jpg, -1, 0, 1, 10.38573
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_38_138.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_38_138.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_38_138.jpg, -1, 0, 1, 8.277442
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_38_239.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_38_239.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_38_239.jpg, -1, 0, 1, 6.637525
C:\Projects\SelfDrivingCar\myData\IMG\center_2025_12_21_20_30_38_343.jpg, C:\Projects\SelfDrivingCar\myData\IMG\left_2025_12_21_20_30_38_343.jpg, C:\Projects\SelfDrivingCar\myData\IMG\right_2025_12_21_20_30_38_343.jpg, 0.0328098, 0, 1, 4.922679
